0 1 2 3 4
327 369 799 843 1257
328 370 798 844 1258
329 371 811 835 1259
330 372 812 834 1260
331 373 813 845 1248
320 377 810 841 1264
321 372 806 849 1256
322 373 808 850 1265
323 370 807 842 1255
324 376 804 851 1263
325 374 802 839 1253
326 375 801 837 1251
318 371 805 838 1249
319 376 809 836 1254
317 377 803 848 1250
316 369 800 840 1252
214 377 581 691 707
213 376 580 690 706
209 371 579 700 702
210 369 578 703 705
211 374 574 692 694
212 375 575 696 699
206 370 573 698 704
207 372 576 695 701
208 373 577 693 697
170 645 816 997 1185
171 653 833 1013 1202
176 645 831 1012 1200
177 652 832 996 1201
178 647 818 1001 1198
179 651 821 1003 1193
180 649 827 1002 1195
181 649 822 1011 1191
182 650 823 1007 1197
183 653 825 1009 1196
184 646 828 999 1187
185 648 820 1005 1199
186 646 817 1010 1189
187 651 819 1000 1190
172 647 830 1008 1192
173 650 829 1004 1186
174 652 826 998 1194
175 648 824 1006 1188
170 636 835 1033 1078
171 644 851 1049 1094
178 636 848 1046 1091
179 641 834 1047 1092
180 642 849 1032 1093
181 643 850 1048 1077
176 638 847 1034 1079
177 637 836 1035 1087
182 640 838 1037 1086
183 639 846 1036 1081
184 642 844 1041 1084
185 644 840 1038 1088
186 641 845 1043 1090
187 643 842 1042 1085
173 638 841 1045 1082
174 639 843 1039 1080
172 640 837 1044 1089
175 637 839 1040 1083
170 564 753 961 1248
171 570 770 977 1265
182 564 768 976 1263
183 569 769 960 1264
176 571 765 971 1257
177 570 764 973 1259
178 567 767 967 1253
179 565 756 975 1250
180 565 757 965 1261
181 572 754 964 1249
184 568 761 966 1262
185 566 766 962 1251
186 572 763 968 1254
187 568 760 974 1252
173 567 755 972 1256
175 569 758 969 1260
172 571 759 963 1255
174 566 762 970 1258
161 671 1111 1129 1184
161 670 1112 1130 1183
164 668 1109 1114 1181
165 669 1110 1113 1182
164 663 1103 1125 1175
165 664 1107 1128 1178
166 656 1095 1117 1177
166 660 1102 1120 1179
167 657 1106 1118 1169
167 667 1099 1119 1172
168 661 1105 1121 1171
168 666 1098 1115 1167
169 659 1101 1122 1176
169 654 1097 1116 1180
162 655 1108 1127 1174
163 658 1104 1124 1168
163 665 1100 1126 1170
162 662 1096 1123 1173
161 572 940 941 1328
166 564 937 938 1326
167 571 924 939 1327
164 566 925 927 1324
165 567 929 930 1325
168 569 934 936 1322
169 570 931 933 1320
162 568 926 932 1321
163 565 928 935 1323
170 348 508 526 544
171 356 524 542 560
184 348 521 539 557
185 353 507 540 558
186 354 522 525 559
187 355 523 541 543
176 350 516 529 555
177 350 514 535 548
178 353 520 536 550
179 351 517 531 551
180 356 518 532 552
181 352 519 538 554
182 349 510 534 545
183 349 511 528 556
174 354 515 527 553
175 355 509 533 547
173 352 512 530 549
172 351 513 537 546
161 347 496 497 506
168 345 480 493 505
169 346 494 495 498
164 347 485 486 501
165 347 481 482 500
166 345 487 489 504
167 346 490 492 503
163 346 484 491 499
162 345 483 488 502
